artist_id,artist_name
11075,Anti XXX
11025,Aglare Light
11016,Alive
1043292,Azure
11057,Asthma Writers Union
11033,AV大久保
1039570,Ascension Music Group
12262027,Air
12598909,Another Kitchen
1049460,阿四龙组合
12054255,AGEBOY
844479,After Argument
649583,AIO
11027,Airbag
12041029,AOS新生代偶像团体
832828,A4F
1050149,Asymmetry
1094316,ShitheaD
11003,A-Z
1164018,Astrolatry
1032059,a tempo group
12925146,AMcreative Musical
789335,暗黑白领阶级
11028,Acoustic Mood Orchestra
11035,A4
1192468,安德瓦特
11046,癌症楼
30892300,AKB48 Team SH
11038,Autopsia
12301020,A.N.D Taipei
30615621,ALIBI
11127,Beyond
11097,By2
14714082,宝宝巴士
2092,布衣乐队
12676703,BC221
900084,不可撤销
11094,鲍家街43号
11105,般禅梵唱妙音组
11099,棒棒堂
1060205,白银河
1046128,伯村清唱团
11108,办桌二人组
11109,八三夭
12107315,BEJ48
1054042,白噪音乐队
860733,薄荷映像
11114,芭比
1058088,驳倒乐队
12931752,BBT
11112,Blue Jeans
817154,冰雪姐妹
11098,便利商店
897191,布皮树
11100,B.A.D
220934,暴走蜗牛乐队
11113,八只眼
1029001,Boulevard
11106,Boy'z
844727,Baby Formula
1063043,Busy Gang
225536,板砖樂隊
11210,白雪仙
11107,病蛹乐队
11131,波希米娅女子合唱团
11103,八厘米天空
11382,百合二重唱
11178,包子虎
13732,宝贝计划
11095,拜金小姐
11212,北京四兄弟演唱组
11160,补弦
11143,北京金帆少年合唱团
11121,豹小子
11157,北极
13450,Buddy
11974190,必顺乡村
11219,极战
1050586,Blacklist黑名单
11787,Black Box
11124,冰火组合
11101,薄荷叶
11125,北原山猫
11187,Babe First
13006,白目乐队
11158,Be Persecuted
13158084,败犬
1039037,编曲小C 
12074869,Babel Records
11123,Black And Blue
11163,冰封十字
1028167,BOXING乐团
11170,BOYZ & GIRL
11110,变色蝴蝶
1049280,北暴兄弟
12474321,Blaster
687018,百乐门国乐团
964448,边际自由
11165,Babes
11201,暴君之狂怒
985186,black lake乐队
1039159,北京天合之音吉他乐团
1050169,不是桃乐丝
11180,捌伍起义
11244,B2
1171086,Boyz Reborn
1078329,BOX.COM
1120023,白玉玺乐团
1011062,北树乐队
12505787,By Heart
12616056,BOY STORY
1107014,八大巨星
11148,北极星
13500578,BET.A
11171,Beyond Cure
11231,逼上梁山
11162,Burnmark
999203,Buauty 4
1049992,芥末
11116,冰淇淋少女组
1097093,Redcat
11128,北京梵乐团
11167,不复之血
11135,Beauty.4
743217,Box
1037004,不是乐队
1046010,波光折返
1089220,爆竹乐队
12468304,表兄表弟
11257,C-BLOCK
12191014,宝楽CNBALLER
11265,草蜢
11320,Cicada
948007,茶小姐和熊先生
1161122,草东没有派对
12100,陈乐基&killersoap杀手锏
12355461,脆弱少女组
961071,Calculasian
226428,楚歌
11238,刺猬
11237,草莓救星
11286,茶凉粉乐队
11318,晨曦光廊
27695613,C.T.O
11088,Crispy脆乐团
11329,超人特工队
11248,Cookies
11260,城市少女
11240,痴人
11236,超级市场
11234,重塑雕像的权利
11340,Cozy diary_轻日记
12279980,COSMOS立体偶像男团
15023145,创造101女孩
11247,Cream
11263,CD Voice
1047127,从心开始EXO后援会
11283,出口A乐队（ExitA）
1033019,赤褐色
1046388,穿越稜镜
11235,春秋
11293,Claustrophobia
11317,插班生
11253,Chyna
1087693,仓买
11324,川秋沙
11308,草原兄妹
11322,Christmas
15023189,Chosen one乐队
1041034,耻骨乐队
12136051,陈楚生&SPY.C
11241,苍蝇
11243,橙草
11337,乘以三音乐工作室
1045044,CollisionDreamer冲撞梦想家
12533261,CORE ONE
11255,刺客
11242,C.O.U
1049509,吹波糖
11302,Chochukmo
12046137,城市雨人
11258,赤道
1046394,川先生乐队
12262666,Cosmic Child
12976343,CKG48
1116139,CMCB
1057033,Catalyser
12047663,赤世代
11276,赤子花园
11290,cocos
11249,超口爱乐团
790116,cuzlife组合
11334,炽潮
11355,超级女声
11315,CAM
11301,戳麻
1044213,彩虹来乐队
1030008,晨悠组合
905375,C-12 
11250,参劈
12533381,刺客先生
1181803,CA中美说唱组合
11251,Choc7
11273,Citybeat
1049485,茶馆乐队
11307,蔡咪咪
1079028,艺海鑫宇
14056153,川鑫联组合
12023136,粗大Band
12256065,CCOMSyntonia阿卡贝拉人声社团
11245,COLOR
867065,海德汉斯组
1019949,Cookie girls
1182879,冲击力乐队
12023349,CHINGLISH
979004,彩贝与海
1050166,MESS（迈斯乐队）
1124437,传奇乐坊
12462378,采风儿童合唱团
1039481,杵状指乐团 
12082098,CT Girls
13497481,臭屁婴仔
2313,ceezy
11272,超级日
11370,丢火车
11358,大乔小乔
11363,动力火车
1032426,打扰一下乐团
11378,Dear Jane
11481,岛屿心情
1050216,爱星人
11371,达明一派
11365,低苦艾
11427,东城卫
11359,达达
11360,大嘴巴
14470317,大贺兄弟
11437,dance flow
11505,Days
11482,大庆小芳
11433,大小姐
12274422,DSPS
1047287,大小ann
1039098,DANK
11362,地下婴儿
11367,渡鸦
11372,颠覆M
808048,第八音符
918003,大波浪
11466,丁丁与西西
12263766,东郭先生
816344,DX2(DoubleX2)
11393,大囍门
1049235,冻结土壤
11375,D-Evil
12214233,DBboys组合
11388,东森幼幼主持人
11368,DA BANG
776850,大象体操
11498,钓鱼岛组合
905905,Dxtliant Child
954425,DeepMountains深山
224929,但丁之舟
11454,动感男孩
1045059,大卫之声音乐事工
11379,董事长乐团
11445,DISH
1060166,大波起司
11377,单行道
1015212,Digital Beats
11459,大悲
11456,大买麦
11434,Dude
11402,Dragon 5
11425,东于哲
11366,丁香晓晓
11380,DRY
804404,低明度时期
11492,第三语言
11374,大地
1021324,DREAMIX
1045095,"Deo volente, illumine!"
11395,东方神秘园
1040046,D.C 
12046290,大博尔青年团
11447,Delay
13580359,D7少年团
11431,堕天乐队
11436,大研纳西古乐会
11369,东方快车
11974149,丹娜乐团
11467,第二层皮
11489,大红袍
904015,大忙人
11430,Dopamine
11422,丁承运VS付丽娜
1068013,电解质
948013,东禾群星
1049140,捣蛋鬼乐队
11504,Dianna
11483,大魔王
11457,DDM
792077,第九工厂
12326,大飞&摩天楼
11465,Dandelion Trio
11386,东方女子乐坊
11392,豆豆&乱七
11398,Double.R
1193470,大喇叭组合
11397,大头佛
1155022,大连理工大学凌分贝音乐工作室
11446,大地震
13708429,Dusty Bottle
11373,DengeL
11376,癫狂收音机
857111,DreamKi
12764058,DNA
11409,地藏冥王
12029272,地底乐团
12006047,冬夏雨晴
1027021,豆你
30471231,D7少年团S队
14713083,eason and the duo band
691012,EXO-M
11514,二手玫瑰
11515,E-kids
11532,耳光乐队
11512,额尔古纳
11527,Eltan Renaxy
11516,EO2
11550,Elenore埃莉诺乐队
1043015,JINACTION
11522,Energy
11513,Echo
11523,二元一次
1116003,恩上恩组合歌唱乐团
11536,Enemite
11518,Explosicum
11544,Evocation
905009,F-FAX
11533,二后生
11542,EVER
12250167,鄂托克前旗·艾基木儿童合唱团
1039478,Experience
11546,Even Less
11528,Easy
1053154,EsregBug也色若
11519,Elf Fatima
905097,earlybus
11541,二刘组合
11526,恶刺
1190113,E-eye-E 
894093,Editec
11530,Ego Fall
11553,ElectroO2
11529,EvilZ魔圈
11547,EARTH DANCER
11534,EDIEH
11517,Eternity Girls
92151,儿童医院乐队
1039092,ET身份证
27695225,俄布基组合
12390208,Each other
2733,Evade
1193408,恶邻居乐团
12339107,ETBOYZ
1045100,Eye Dunno
861775,Expendables
12408106,EnlightEN
747091,ESG女团
12381054,El Beasto
11555,Eureka Music
11551,Eric Dane
11539,Euthanasia
11531,Empire of the Sun
11511,ECHO
1050282,房东的猫
11562,F.I.R.
11561,飞轮海
11564,凤凰传奇
11560,F4
226672,风潮唱片
11653,F.Be.I
11558,反光镜
1132727,翻糖乐队
12335417,First Girl
188831,FORMOSA
151784,Fabel
916104,Fuying&Sam
1058129,风见学园蔚蓝组
11575,风火海
12492175,缝纫机乐队
11623,Frandé
11603,发条卡目索
11589,非典美眉
1023077,石磊&王萌莹
11592,风儿乐队
13589,废墟乐队
12171033,F20
11628,法式绮思
11569,Fusion乐团
12523086,反骨男孩
1057069,风临神社
13583,FREE THE BIRD
1132066,Fayzz
11618,Fragile
11573,Face to Face
11582,FUN4
1049828,范晓萱+A
11570,粉红A
12408206,Acrush
11625,福麟阁
12551139,饭谜力
11574,非鱼乐队
12964,FORESTS森林
11590,False Alarm
11567,非凡乐队
11649,风林火山
12467190,佛教梵音乐团
1043370,Freeplay Music
11566,浮世绘
1192416,FLUX
1164025,繁世樱落
11591,风采姐妹
11577,Fundamental
1031010,fresh极客少年团
11586,风之Group
12935658,风格童星组合
11594,樊樊组合
11563,凡人二重唱
12479080,FI鳗鱼同学
11593,From The Red
12155374,飞石号
11640,丰收音乐合作社
11588,Freeze
1040043,Free·J
13059118,Formula
11579,废五金
1050260,小芙蓉工作室
11667,腐尸
11669,芳华越剧团
11945,非人物种
1192499,废埕乐团
11614,疯医
1089230,发条傀儡
1071016,Final Tunes
11664,佛涯组合
12232060,粉红噪音
11585,伏羲
11584,风信子
776753,放射空间
11587,凡风
1078318,反调乐队
12273394,Future After A Second
11578,芳华十八
11647,Fearless
11642,夫妻相
1032429,反调
11572,梵天
1045094,发条木偶
11620,发条人
11657,饭勺兄弟
11597,范姜明月@涉谷纵横
952086,放客兄弟
12073409,绯闻女友
11581,风云
13621,发射乐团
11635,FIRE
1141021,奉天乐队
957154,Free Birds Walkband
11633,风迷藏
11636,Forgotten Melody
12072073,Gosh Music
11679,GALA
11742,隔壁团乐队
11704,高旗&超载乐队
11680,果味VC
12342041,光线合唱团
12676697,告五人
11681,功夫
1131049,归墟原创团队
11733,牯岭街少年合唱团
11697,广州爱乐少女合唱团
11757,good machine oil
1041153,钢心
11743,高雄市立国乐团
11698,广州交响乐团
11734,光启童声合唱团
1044206,鬼否
1060161,醒山工作室
11686,高原红
11682,过失
1069006,歌舞姬乐队
11735,高山流水
14921025,古诗童韵合唱团
12931978,功夫派
11712,国王
11729,国难当前
11685,戈多
15024019,广东兄弟
11702,郭建一&萧玉芬
11696,工兵
11717,Go chic
1049149,光速飞行
15024030,谷水车间
11752,goldEN
11684,Gol Dolan
12411087,G5SH
11719,GIA
1049305,GoaProductions
844974,果宝酱JAM
904135,光引擎
11730,Girl Friends
893288,贵族乐队
1038241,Gentleman 
794019,God Dance
11694,Girl Fantasy 4
11677,嘎调
11737,Gorepot
1044090,Gryphin
1047393,孤独骑士乐队
11732,Grace Latecomer
1073038,莞城仔
11736,许顺哲
1018101,光音乐团
11708,橄榄树
1066031,gabykids
11754,Gina
1039371,干嘛电台
11713,工兵俱乐部
11690,高潮
11751,Guttural Corpora Cavernosa
1053060,Girls Summit
11720,国度音乐传爱团契
791062,光合作用
11748,Golden Cage
12354081,鬼鬼祟祟
1046070,羔羊的葬礼乐队
11711,Good Luck Good Bye
11727,GIP
11689,goodbye!nao!
1041139,GOD IS SE7EN
11688,骨肉皮
11687,Goodmorningloria
13498859,广州合唱团
1135174,格德
1045120,Girl Kill Girls
11714,格林威治时间
1032086,国王之像
11700,滚石小子
12505949,歌梅拉组合
11692,高山阿嬷
15001045,甘肃敦煌艺术剧院
12171107,歌武传奇
1019113,改造人
1050450,GLAX
11721,固定客
11774,Girl+The Machine
11746,广州小云雀合唱团
11710,G-ELEVEN
30618509,GOLDEN AGE
28898438,各村屯组合
12577269,Generation
27695494,广州天河公安
12504033,公馆游乐园
12249074,果实乐团
12279349,果果乐队
12062142,公主驾到
12183333,归一
27695839,Gatsby Jay
711683,好妹妹
11761,花儿乐队
11830,海龟先生
11759,黑豹乐队
11776,黑鸭子
11760,后海大鲨鱼
1015069,Hello Nico
11767,杭盖
11762,黑撒
11890,Hush!
783163,Hope组合
11788,HotCha
11891,华夏民族乐团
12556082,幻境工场童声合唱团
11794,HAYA乐团
1058230,黑薄荷乐队
11777,呼吸
1046338,火星电台
776879,鸿雁组合
11839,黑钻石
12598784,华夏轻音乐团
11797,HIT-5
12091041,大龙小龙DLXL
11822,皇后皮箱
11790,黄色潜水艇
938016,昏鸦
11793,黄金年代
12273,黄立成&麻吉
1043183,FREEHAND
125800,Oliver
11875,琥珀
11816,黑棒
11795,红月亮女子合唱团
12154012,Hello Girls
12598993,华夏管弦乐团
11856,嘿！！！
11832,Happy Circle
11678,Hang On The Box 挂在盒子上
11772,红孩儿
11785,红苹果女子合唱组
11799,黑骏马
167012,华声儿童合唱团
1043362,荷尔蒙小姐
11781,黑鸟
13161209,黑色收音机派对
11855,红丽姐妹
1070050,汉光人声创艺乐团
11821,华中师范大学合唱团
11660,凰后组合
12608114,杭州爱乐乐团
897174,Hong Kong Express
11887,好好先生
1051015,海朋森
1044032,Favours!
1047313,洪流之源
11791,皇家曲社 昆曲六人组
11889,红色浆果
1046386,H2K
1081347,弘诺方舟
11771,胡椒猫
13705550,好乐团
12974350,HeartBeat Station
11769,坏女儿
11780,后舍男生
12416152,Hide and Six
11783,蝴蝶组合
1044121,黄灯车库
11804,黑手那卡西
1011186,Hyaline Gap
29497572,Hickey 喜祺
11840,HE有激人
27889336,胡闹一番
11782,红唇族
11849,海克力斯
11913,河豚子
13497795,鸿敏鸿杰
11773,花生女郎
11798,好男人
11770,坏碑唇
12142036,红节奏The Red Groove Project
691001,谎言留声机
1046165,很大胃
11789,红蓝铅笔
1039279,黑白格
1049660,花墨茗轩
11792,花木兰
11882,宏星特攻队
1060036,坏哥哥大乐队
1193375,赫和美罗
11914,HPIL & WIL
12355462,欢乐颂组合
11857,猴子飞行员 MonkeyPilot
11865,化学猴子
11763,昊恩家家
927031,黑金
905276,黑戒
12274213,好事花生
11808,花生队长
11937,i2star
11934,i Me
11931,In It
11936,io乐团
783012,Imade家族
893353,Icy-Whiskey
1132642,IDOL SCHOOL
11924,inLove
11928,I Love You Boyz
11939,Indie Famous
11929,I★M
1049924,ICE MOON
13596,IPIS蟑螂
12637409,IVI
11944,imade
27695362,iM
1192438,IPFamily
11941,i.n.g
1015002,IP9
985238,Into the sky
11930,IHVHLXXII
12046905,iColor爱客乐
12024494,Icy Ball 冰球乐团
860242,I.D.M
11921,IGO
314426,Ice Man
14468085,Intertek
12095254,iwini
12176045,IX 玖号
12046682,ICE LADY
11925,iCHARM骚乐团
12046683,ICE MAN
15248088,iFree
11927,IDH
11952,JS
1079094,金光布袋戏
12000,讲者
12057020,觉醒之心
12022,玖月奇迹
1038375,街道办
11947,锦绣二重唱
11970,夹子道
1132214,潜水大象
12021,江湖乐队
1058045,江城原创音乐团队
1044214,玖壹壹
11994,J-TWINS
12023,JPM
11949,简迷离GEMINI
854613,基诺
11999,静物乐团
12036,机械懒猫
1019386,Jeremiad Always Twinge HuaBai
12034,Jacky Danny
1028057,鲸鱼岛乐队
957003,记号士
1015634,脚音乐工作室
11950,Joyside
1007212,巨大的轰鸣
12015,江苏省歌舞团民族乐队
826189,Jesus Fashion Family
12203390,JC练习生
12468113,叽里咕噜
11962,Jimmy King
11957,寂寞.夏.日
1124345,JUNGLEMICO PROJECT
14101818,吉马合唱团
12007,角度
12468117,加减乘除
11981,姬声雅士
11959,假音人
11960,俭德大厦
1102108,敬拜之声
11954,金门王与李炳辉
12033,饥饿艺术家
1073013,惊林 
1045098,佳非
1049853,江河
1060237,教父乐队
1050398,节奏旅行家
11998,惊叫基督
1193393,紧裤裆乐团
11968,Joker
12019,J3男团
11967,及时乐队
11958,进念二十面体
11972,节奏之犬
12009,蒋亮的声音系统
11969,乩童秩序
1025005,Joker乐团
762443,镜花缘乐队
12014,Jerry & Merry
784340,激肤乐团
1046230,京P-318
11963,假死猫小便
29272639,绝对纯洁(Absolute Purity)
11955,景行厅男孩
12408242,经忏研究学会
12042,机动现场
12278370,金三宝组合
11961,夹子电动大乐队
893348,皆大欢喜
27696148,惊虫 (Panic Worm)
11976,JADE
11993,聚点翻转
12005,锯S.A.W
11948,交工乐队
223706,加减乐队
12035,Jungle
11989,教练
12024,姐姐乐队
1040010,寂静街电台
11953,鸡腿饭
12364,贾库西
11973,九天
975811,记忆的盒子
817169,江苏歌舞剧院民乐团
1046398,甲子乐队
12030,精神错乱
1083027,嘉宾乐队
12038,基动乐队
11974,橘红色
12010,浇灌的园子
12012,Juzzy Orange
12045,济南前卫民族乐团
12467179,觉慧法音合唱团
12262070,键人乐队
1137031,JIN
12040,Jason Kill
11996,筋斗云
11992,胶壳
12424024,击沈女孩
12870717,就这样乐队
1007183,MP记忆碎片
12081,筷子兄弟
12054,卡奇社
12056,可米小子
12066,Kolor
12144032,Kawa
12090204,康姆士COM'Z
986266,空想家乐队
12076,KingStar
12055,咖啡因乐队
12232080,康士坦的变化球
12058,K One
12057,开心少女组
12084,卡木堂
12078,快乐家族
12059,咖啡因公园
12082,空中狂欢节
12073,酷爱
1061029,咖啡与猫
1081954,口水军团
12077,Keep Da Faith
1043213,Kim&Lee
12080,扣弦
12062,Ketchup
1046163,King's new outfit
12103,科尔沁草原姐妹
1193133,Kk儿童偶像乐团
12069,凯比鸟
1019142,柯班生
977023,狂想三重奏
28390360,可乐&三号线乐队
12060,Kiss
12105,控制之外
14087340,K'WA
12101,快乐女声
12467113,库奇卡
789473,空气墙
12079,快乐男声
12070,卡西莫多
12065,Krusty
12608115,昆明聂耳交响乐团
12085,KoOk
947002,康熙
1181041,Kylin Baby
12087,Karma
1177013,K.JBOYS
964043,Klorine
1193461,肯周乐队
28085488,邝氏姐妹
1079003,鲲鹏兄弟
12087088,抗浪鱼乐团
12061,酷客
1038370,苦慈乐队
31274437,Kagome
30107478,KINGZ
12441105,咖啡猫
13500794,卡带组合
1017089,跨界乐团
12231022,康乐兄弟
550057,Kid King
979002,骷髅头
31064296,空中快车乐队
30450239,快手学霸合唱团
12301252,K6
13499147,Kiss
1050040,蝌蚪合唱团
13222475,快乐宝拉
1043200,KENNYOPPA
12423079,开心麻花
12073035,空弦乐团
1047337,英雄联盟
12676071,老王乐队
15021290,乐华七子NEXT
12181,龙井说唱
12111,旅行团
12258996,LOKEY低调组合
1085047,棱镜
12115,零点乐队
12116,轮回
4153,Mc老猫
844646,理想后花园
777622,龍胆紫/PurpleSoul
991218,鸾凤鸣原创音乐团队
12194,浪荡绅士
12218,Laurent Jeanneau&施坦丁
12227298,兰眼睛女子乐团
12113,六个国王
966147,L1STALLDO(厘思翱渡)
12142,兰亭
976199,理想青年
12186,龙神道
12135,灵感
1049223,Lost Team
956430,Lil' Ashes 
28253230,理想混蛋 Bestards
12169,羚羊角
12189,林朝阳&丁薇（Salt & Dingwei）
1044100,Lilith乐队
1135229,理想假日乐队
886237,爻-梁颖
12131,冷冻街
28017412,零感音樂製作
12187,浪花兄弟
12110,龙宽九段
1037016,Logic Loc
1066088,Lunar组合
12424010,乐玩越乐儿童合唱团
1061025,聆古遗韵音乐团队
250422,Lollipop F
12174,龙锦
12899379,Lamplighters
12159,流行4℃
12173,乱感觉
12114,零壹乐队
1063162,龙飞龙泽
12222,老泥车男声四重唱组
1049052,Light说唱组合
12184,来吧！焙焙！
11974189,老猫侦探社
967049,良人乐团
12112,冷酷仙境
12137,龙门阵
12129,乱弹
1088142,六弦诗
12251035,临沂大学合唱团
1180019,Liangcheng Jishi Orchestra
1079035,LTN乐队
648542,Loading
12332015,L.I.K.E
12168,利未人室内乐团
12450158,六和弦合唱团
28387394,蓝天合唱团
12145,骆驼
12124,L.A.BOYZ
12233,乱战门
12236,琅琊阁
12607144,兰州交响乐团
1055039,老K蛋
12134,逻辑失控
12146,螺丝钉
1048044,雷米乐队
1085046,凉山彝族自治州歌舞团
1179071,喇叭嘴爱装熟
12117,LAVA|OX|SEA
13497380,LEO37 + SOSS
855371,浪
12119,旅行者
1066095,裂缝乐队
12020123,猎魔人乐队
12974349,LA-K 组合
1050658,六道母Luktomo
787070,零食娃娃
12195,Larry's Pizza
12121334,LF兄弟
1050388,懒猫乐队
1049120,流觞曲水
12122,六翼天使
12121,洛客班
1039742,楼兰盒子乐队
12877026,Ladybees 北京1队
12125,L.A.四贱客
1081729,蓝狮爵士摇滚乐团
12132,刘鸿 & 邓洁仪
1135053,落差草原 WWWW
12128,兰色花园
1044118,Linan
828169,ThePisces双鱼乐团
12237,旅行者三重唱
12629175,力量之声 (Vocal Force)
1094010,摩登兄弟
1161201,满汉全席
12264,my little airport
12266,Mr.
12269,墨明棋妙
12011092,MissMass
1050347,M&K
12276,梦飞船
12268,蜜雪薇琪
12261,棉花糖
979033,门虫
12356,MIC男团
12328,马赛克
12263,秘密後院
12262,麦田守望者
12281,M3
1040065,萌萌哒天团
12284,Manhand
13248,蜜糖先生
1124109,MINSTA
4556,麻园诗人
9002,玛雅
794023,猛虎巧克力
13972114,MR-X
12474632,明柏辰&明筱岩
851364,梅卡德尔
827534,Mu'z
1181092,MusicLoop扭蛋音乐
983056,GMRemix
12278,梦之旅
12270,面孔乐队
12287,MP4
12374,马斯卡乐团
12346,MP魔幻力量
759138,MICappella
704011,M4M
1054105,蒙古利亚组合
4478,木玛&Third Party
1193439,玛啡因
1032379,玫瑰木子弹
13838518,Mr.钛戈
12411,MY GIRLS
12327,MTZ
12053106,蜜蜂少女队
1039735,迷音Los音乐团队
12371,不优雅先生(Mr.Graceless)
905819,慢慢说
12128611,悶餅
28391314,民族乐团
12544752,MERA
896489,蘑菇兄弟
1019350,Manic Sheep
12313,弥藏
1011034,MusicFrog青蛙合唱团
12074052,妙音坊
1050371,梅花三姐妹
997003,梦灵
12275,梦剧院
11980,马小野乐队
12000098,MT
12926132,Moi
12333,蘑菇团
1049462,庙乐队
12321,冥界
13486249,蜜糖老爹
12400,Mystery
12378,Modern Children
896183,米次方
963510,Most酔原声音乐团
12380,秘密行动
12309,梦蝴蝶
12267,木吉他
12336,Miss Woman
1032248,梦乐团
12258,美好药店
12415,Morning Call 轻晨电乐团
1084210,马帮乐队
12783012,麦组合
12263285,梦幻西游
12996568,美秀集团
12305,Mojo
842017,妙语清歌
12368,末裔
857095,MisterLady
12318,迷幻幼稚园
1050382,Massacre Of Mothman
918013,末尾航班
28102342,米高梅国乐队
817032,美好前程乐团
12363,moci
906091,嘛
11655,暮色绽放
705006,暮良文王
11980014,Mr.BIO
12365,魔音社
784080,魔电女孩
1178286,昴宿
189873,南征北战NZBZ
12437,牛奶咖啡
12438,南拳妈妈
12444,男才女貌
12439,农夫
12476,那我懂你意思了
13762,廿四味
12453,南合文斗
12436,扭曲机器
12447,女子十二乐坊
12465,南无
12442,脑浊乐队
12441,哪吒乐队
12475,南瓜妮歌迷俱乐部
12435,Nylas
1084163,南二巷乐队
678001,尼玛乐队
1054111,幻華楽
826174,NINETYNINE 99乐团
12440,南方二重唱
12289153,Noble Band
12274326,那对夫妻
12502,逆耳
1046467,南方小镇
12203384,Night Keepers 守夜人
12466,男月亮
15021166,NINE PERCENT
12035119,南拳妈妈NQMM
13067,女孩与机器人
942115,NU'EST-M
1040034,NoFear
12644580,Nowhere Boys
12481,南歌子
1047321,逆流
12470,农村武装青年
12459,内蒙古青年合唱协会蒙古族青年合唱团
11080,女子水晶乐坊
1187071,内蒙古少年合唱团
12443,No
12594165,鸟撞 Birdstriking
12483,年年红演唱组
1192496,nowhere乐团
12451041,女声四重唱
12608116,宁波交响乐团
12142043,女子合唱团
12458,南台湾小姑娘
12454,女生宿舍
794414,南希乐团
12462401,南海明灯合唱团
12448,暖乐团
789839,能量兄弟
12446,南王姊妹花
1039376,Nower诺尔乐队
12507,内脏缝合
12603531,奶油糖组合Candy Cream
12451,孽子
768201,Namigirl
12493073,念乐队
12477,内蒙古广播合唱团
12457,年少
1064116,N Girls
12496,女巫
12474,No One Remains Virgin
1051013,NewCake
12485,南彝
12493,NewTank
12506,南门音乐
12478,NO LIE
12452,男子三乐坊
12455,Newz
12461,南蟾兄弟
12634413,N.O.D
12176090,女子国乐坊
12998944,男子汉
1078418,南十方乐队
1074047,喃乐队
13498321,宁玛巴白玉僧众
12491,霓虹木
12494,Nova Heart
1039681,宁夏制造
12456,纽约客
1049229,南域之声
12053194,妮可酱
12500,那些花儿
12498,No Fear
1192448,Natural Outcome Band
12503197,NG乐队
12464,脑刹乐队
15021093,No Promise
30480980,南北方舟
13044113,南西乐团
30109500,南腔北调
977017,NaNaFormosa
13057180,NoHorizon
792553,Nonsectarian
12469,No One Pulse
12096304,N.P.E.自由引力
30111255,柠檬茶演唱组
13059577,偶像练习生
29148386,ONER
1020163,OMG战队
12510,oNEwAY
12521,OVERDOSE
13058190,OCTOBER
12520,Old Doll乐队
12513,OT乐团
1193420,Overtone
12508,Ourself Beside Me
12525,Original Sin
1150319,O2O Goddess
1015208,OOC控制之外
850018,O.M.G组合
13213,One Fifth
12529,OK男女合唱团
12512,Online
784344,欧开合唱团
12531,O.F.D
12526,OP组合
12509,Osoyi Rizumu
12514,ong
12528,Orgasm Denial
1077084,OLDWELL
1094305,OOC乐队
12516,overdose
931006,One More
1050099,OBSESS
12511,欧喷爱
12502109,OCS
30471247,OPF倍速计划
1192445,Our Service is Ready
30109227,OYT女团
13487164,OVDS
15001027,ORE乐队
11076,Orthon
12409191,O-Band
12122194,OPXSK
11984015,OPEN CHAN FAMILY
12639,霹雳布袋戏
900021,盘尼西林
839563,坡上村
12549,Ping Pung
999215,平纱落雁音乐团队
12334329,PANDA组合
1012004,葡萄不愤怒
687007,Popu Lady
12592,PIA
12537,飘乐队
905176,平原习作
12541,漂亮亲戚
12532,P.K.14
851210,喷嘭乐团
840471,pentatonic
12542,PB33
828124,Project Ace
12565,Pink Berry
12536,痞克四
12534,PixelToy
12593,拍谢少年
12550,PUNKHOO
4760,PNC说唱
12740045,per se
1040154,Parasitic-Eve
12535,蒲公英合唱团
12580,P!SCO
12557,皮痛
927054,屁屁与大肘肘
12540,泼猴
12559,怕胖团
12543,屏东狮子乡草埔国小学童
12584,平行世界
12572,Psycho Killer
12545,泡泡糖
12601,Pink Haze
12533,Project Early
1060065,Pyroglyphix圣火令
12597,啤酒车
12274036,Paliulius 乐团
1132054,ProgressiveDigitalStation
12563,普米
12544,普普乐团
544452,Ponso
12554,派儿
12568,Psycho
12598,P.O.E.M.
12548,Purple Heart
1076006,PEG
12588,Point 22
1048014,Plastic Heads
675001,飘移乐团
12567,Pairs
12546,苹果派
1039732,配位体乐队
1038082,林涧
12467234,苹果兄弟
13161023,PRCrew
1039678,葡萄干
1004015,平凡生活
12381014,pH
28391519,胖子&达叔
12203030,Profil
28361239,pala乐队
12023174,PLAN-S
1193167,庞信指挥上海音乐学院管弦乐队
11971050,Pacific Trio
1132587,潘氏兄妹
12582,Plover
1023307,Pink Berry 品客暴力
31153397,碰碰狐PINKFONG
1004119,Pink Stars
28390465,皮格子
962271,Parallel Truth
12530093,珀组合
12599,偏执狂
12073329,Play Family
12547,Postm3N
1046317,Poison Air
778041,Pilotless Drone
12355136,PUZZLETOE
744029,Phoema
12274384,漂流木乐团
12155132,鹏飞梦舞
12023424,Peace Punk
1193472,Project Fading Anchor
12560,Primary Shapes
12608,青蛙
12604,青鸟飞鱼
1039873,茄子蛋
12651,七朵组合
12718,青春美少女
1040042,emptyytpme
12656,Quark
12605,清醒
12155216,乔紫乔
12636,企鹅
12378070,情歌伴侣
12603,七八点
12611,青铜器
12647,奇翼果手机乐队
13492,青年小伙子
12607,秋天的虫子
12627,奇怪的日子
12602,雀斑
12617,青燕子演唱组
12606,轻松玩
12638,企鹅熊爱吃鸡肉球
954558,青衣
12658,丘丘邦
12618,Q-Ki
12609,丘丘合唱团
12610,强辩乐团
1073034,七音盒
12646,青岛爱乐少年合唱团
220861,青春大卫
12625,奇幻之旅
1122079,麒麟Baby
12650,穷飞龙
806217,齐天叁喜
1015001,潜逃乐队
12615,青芒果
12632,七号青
